dataset,relative_path,absolute_path,size_bytes,extension,mime_type,sha256,archive_contents,parse_info,issues
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/SUNTRONCORP_05_17_2006-EX-10.22-MAINTENANCE AGREEMENT.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/SUNTRONCORP_05_17_2006-EX-10.22-MAINTENANCE AGREEMENT.txt,32263,.txt,text/plain,691241b8540fc279c2ee8d72640cbfd5462e32ee7b6d991a7693b82227c88eb6,null,"{""encoding"": ""ascii"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/SYKESHEALTHPLANSERVICESINC_04_24_1998-EX-10.14-OUTSOURCING AGREEMENT.txt,12852,.txt,text/plain,0188ca707e39631156e62f71ee99a8a49a2183ca562eb0e35a2945167ecb1750,null,"{""encoding"": ""ascii"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/TALCOTTRESOLUTIONLIFEINSURANCECO-SEPARATEACCOUNTTWELVE_04_30_2020-EX-99.8(L)-SERVICE AGREEMENT.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/TALCOTTRESOLUTIONLIFEINSURANCECO-SEPARATEACCOUNTTWELVE_04_30_2020-EX-99.8(L)-SERVICE AGREEMENT.txt,29797,.txt,text/plain,058d89037c36c9dc486680c17a129f00339d791f21f5b7e49ea60517673e8ae9,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/TcPipelinesLp_20160226_10-K_EX-99.12_9454048_EX-99.12_Transportation Agreement.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/TcPipelinesLp_20160226_10-K_EX-99.12_9454048_EX-99.12_Transportation Agreement.txt,6088,.txt,text/plain,39457f659c35d463dcf94e4be347bc6772ba5627ba3d48f2968d82e39393f865,null,"{""encoding"": ""ascii"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/TEARDROPGOLFCO_10_23_1996-EX-10.12-ENDORSEMENT AGREEMENT.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/TEARDROPGOLFCO_10_23_1996-EX-10.12-ENDORSEMENT AGREEMENT.txt,26215,.txt,text/plain,3310cdd1e51609025da7bd6bfc11d72087bde2b2bdfdf2b8f371f2e159abf3b2,null,"{""encoding"": ""ascii"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29_2004-EX-10.10-CONSTRUCTION AND MAINTENANCE AGREEMENT.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/TELEGLOBEINTERNATIONALHOLDINGSLTD_03_29_2004-EX-10.10-CONSTRUCTION AND MAINTENANCE AGREEMENT.txt,94266,.txt,text/plain,b86a8e64c553d03a982cc5f149435f29181e309db400ff250ed850599a01b225,null,"{""encoding"": ""ascii"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT.txt,105748,.txt,text/plain,b06cfa7dd295bc09dd7e7ed8142e79e9a853009d2550c4780a5cc9a514ad6ed9,null,"{""encoding"": ""ascii"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/TheglobeComInc_19990503_S-1A_EX-10.20_5416126_EX-10.20_Co-Branding Agreement.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/TheglobeComInc_19990503_S-1A_EX-10.20_5416126_EX-10.20_Co-Branding Agreement.txt,48004,.txt,text/plain,51b71ecc7fb7756524eec4e5bc2130ef0cbf99352537669e0887836391695392,null,"{""encoding"": ""ascii"", ""sample_lines"": 5}",
legal_general_retrieval_eval,"Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/THERAVANCEBIOPHARMA,INC_05_08_2020-EX-10.2-SERVICE AGREEMENT.txt","C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/THERAVANCEBIOPHARMA,INC_05_08_2020-EX-10.2-SERVICE AGREEMENT.txt",32862,.txt,text/plain,7c2390dde1298f7b6d6640069fd955d5dc762d409802e66e88bee173d8fc6843,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/ThriventVariableInsuranceAccountB_20190701_N-6_EX-99.D(IV)_11720968_EX-99.D(IV)_Endorsement Agreement.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/ThriventVariableInsuranceAccountB_20190701_N-6_EX-99.D(IV)_11720968_EX-99.D(IV)_Endorsement Agreement.txt,4871,.txt,text/plain,2a5599674f4e11b15ba23a0a967adf5a0e9a8209f0882d5c7cc01d27a9eb1212,null,"{""encoding"": ""ascii"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/TICKETSCOMINC_06_22_1999-EX-10.22-SPONSORSHIP AGREEMENT.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/TICKETSCOMINC_06_22_1999-EX-10.22-SPONSORSHIP AGREEMENT.txt,8080,.txt,text/plain,4928e56782c0c6c8d589f9ceb019dc418e38b7b324be28f49a20a81b03d1eaa7,null,"{""encoding"": ""ascii"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/TodosMedicalLtd_20190328_20-F_EX-4.10_11587157_EX-4.10_Marketing Agreement_ Reseller Agreement.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/TodosMedicalLtd_20190328_20-F_EX-4.10_11587157_EX-4.10_Marketing Agreement_ Reseller Agreement.txt,32321,.txt,text/plain,3bcd68919d852aef771a652fb959f6774a84cef37a1438c685b8e3cd96b486b9,null,"{""encoding"": ""ascii"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/TomOnlineInc_20060501_20-F_EX-4.46_749700_EX-4.46_Co-Branding Agreement.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/TomOnlineInc_20060501_20-F_EX-4.46_749700_EX-4.46_Co-Branding Agreement.txt,112387,.txt,text/plain,1c475f59db3b10b7165246b64eec22328ace5caec1960723e24d94aeaaf7471e,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/TRANSMONTAIGNEPARTNERSLLC_03_13_2020-EX-10.9-SERVICES AGREEMENT.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/TRANSMONTAIGNEPARTNERSLLC_03_13_2020-EX-10.9-SERVICES AGREEMENT.txt,5886,.txt,text/plain,0351a656e287a75d220da655a5ffff90f9cafdf47292478177e2ea7c1662d4fb,null,"{""encoding"": ""ascii"", ""sample_lines"": 5}",
legal_general_retrieval_eval,"Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/TRANSPHORM,INC_02_14_2020-EX-10.12(1)-JOINT VENTURE AGREEMENT.txt","C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/TRANSPHORM,INC_02_14_2020-EX-10.12(1)-JOINT VENTURE AGREEMENT.txt",95198,.txt,text/plain,c24b749849b2bd9c4f668df4f855f715f0e1fd00137ec07ea7cc283f14d58025,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/TRICITYBANKSHARESCORP_05_15_1998-EX-10-OUTSOURCING AGREEMENT.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/TRICITYBANKSHARESCORP_05_15_1998-EX-10-OUTSOURCING AGREEMENT.txt,101639,.txt,text/plain,5ace7a03650252f3f2a08d44b3bf4c689d6b9e1bc62a90a455a23bcb4e484b02,null,"{""encoding"": ""ascii"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/TRIZETTOGROUPINC_08_18_1999-EX-10.17-TECHNICAL INFRASTRUCTURE MAINTENANCE AGREEMENT.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/TRIZETTOGROUPINC_08_18_1999-EX-10.17-TECHNICAL INFRASTRUCTURE MAINTENANCE AGREEMENT.txt,17786,.txt,text/plain,36724bd21fa87d101e0450b60f9265c5510d285cfb893f6a72fbe06ed765764b,null,"{""encoding"": ""ascii"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/TRUENORTHENERGYCORP_02_08_2007-EX-10.1-DEVELOPMENT AGREEMENT.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/TRUENORTHENERGYCORP_02_08_2007-EX-10.1-DEVELOPMENT AGREEMENT.txt,43809,.txt,text/plain,37104b954c35b7e787eebe9da39567d4025449a11167072c06e81ab4286eb0c3,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/TubeMediaCorp_20060310_8-K_EX-10.1_513921_EX-10.1_Affiliate Agreement.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/TubeMediaCorp_20060310_8-K_EX-10.1_513921_EX-10.1_Affiliate Agreement.txt,69984,.txt,text/plain,920be40f24a6f9ac6cd8a438ef3932ae275589b0433f6a7a55241cf8ea865495,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/TUNIUCORP_03_06_2014-EX-10-COOPERATION AGREEMENT.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/TUNIUCORP_03_06_2014-EX-10-COOPERATION AGREEMENT.txt,17917,.txt,text/plain,de64f561a87663b8a6fb9d4be477fd0c0eba01695499870e754f108474440e8d,null,"{""encoding"": ""ascii"", ""sample_lines"": 5}",
legal_general_retrieval_eval,"Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement.txt","C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement.txt",12648,.txt,text/plain,c6d3bd7a840671da319819fad0b8c1cc1545ab83ddcf9016c7ce3aaf2b52c4de,null,"{""encoding"": ""ascii"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/UAGHINC_04_14_2004-EX-10.18-MAINTENANCE AGREEMENT.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/UAGHINC_04_14_2004-EX-10.18-MAINTENANCE AGREEMENT.txt,16823,.txt,text/plain,357149c870e8edc3d56935a44a10fe0ecdd4db2381e3cd1fd72c0eadbe200bde,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/ULTRAGENYXPHARMACEUTICALINC_12_23_2013-EX-10.9-SUPPLY AGREEMENT.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/ULTRAGENYXPHARMACEUTICALINC_12_23_2013-EX-10.9-SUPPLY AGREEMENT.txt,14609,.txt,text/plain,17ac5985ac36701f55353d870e6c8ad5686b6e105a82c5b49a033adc70b2d541,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/UnionDentalHoldingsInc_20050204_8-KA_EX-10_3345577_EX-10_Affiliate Agreement.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/UnionDentalHoldingsInc_20050204_8-KA_EX-10_3345577_EX-10_Affiliate Agreement.txt,14083,.txt,text/plain,552913b336a816ccd16a4acfdef63791d383dc26b7483b856cc717bf6e7d9cd1,null,"{""encoding"": ""ascii"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/UpjohnInc_20200121_10-12G_EX-2.6_11948692_EX-2.6_Manufacturing Agreement_ Supply Agreement.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/UpjohnInc_20200121_10-12G_EX-2.6_11948692_EX-2.6_Manufacturing Agreement_ Supply Agreement.txt,225639,.txt,text/plain,d89ff42b33c8d92c367ed43c67b9213fbc4ac2df1a489a76cc60992e6ee1b9b1,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/URSCORPNEW_03_17_2014-EX-99-COOPERATION AGREEMENT.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/URSCORPNEW_03_17_2014-EX-99-COOPERATION AGREEMENT.txt,37219,.txt,text/plain,07848e3706709597a01cdad14d2ad9269a5840e7364fb8ff62dc03ba75d9203f,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/USASYNTHETICFUELCORP_10_21_2010-EX-10.10-STRATEGIC ALLIANCE AGREEMENT.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/USASYNTHETICFUELCORP_10_21_2010-EX-10.10-STRATEGIC ALLIANCE AGREEMENT.txt,52272,.txt,text/plain,0fb8cd828f5c763b777f5eb8d80e5f92c46dbcd65a1cc5b3b911aae1c4ab9974,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/UsioInc_20040428_SB-2_EX-10.11_1723988_EX-10.11_Affiliate Agreement 2.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/UsioInc_20040428_SB-2_EX-10.11_1723988_EX-10.11_Affiliate Agreement 2.txt,26115,.txt,text/plain,42ae613e5bb22f1c5684f8215983db7ce2a1ae603db45a4b0d849f8942f9dc91,null,"{""encoding"": ""ascii"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VALENCETECHNOLOGYINC_02_14_2003-EX-10-JOINT VENTURE CONTRACT.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VALENCETECHNOLOGYINC_02_14_2003-EX-10-JOINT VENTURE CONTRACT.txt,73698,.txt,text/plain,c1c3c5d87acdce496832abeb85ed860e5379861b9f29744f88c55da16f5c91ac,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,"Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VAPOTHERM, INC. - Manufacturing and Supply Agreement.txt","C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VAPOTHERM, INC. - Manufacturing and Supply Agreement.txt",75632,.txt,text/plain,e584820f6e143596f07de393907f376ef06e23b5d5d1a7a5048e45bd839d5431,null,"{""encoding"": ""ascii"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VARIABLESEPARATEACCOUNT_04_30_2014-EX-13.C-UNCONDITIONAL CAPITAL MAINTENANCE AGREEMENT.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VARIABLESEPARATEACCOUNT_04_30_2014-EX-13.C-UNCONDITIONAL CAPITAL MAINTENANCE AGREEMENT.txt,15202,.txt,text/plain,4ec6ade43e623807e2d21951b938a1f46b975b881b4fdee404782d678d3ed5b2,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,"Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VAXCYTE,INC_05_22_2020-EX-10.19-SUPPLY AGREEMENT.txt","C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VAXCYTE,INC_05_22_2020-EX-10.19-SUPPLY AGREEMENT.txt",99700,.txt,text/plain,5aa9d49ff424aa455a94f3d3c9503bc79a3f8bbbbc088cc82a39f76a3ff557b9,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,"Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT.txt","C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT.txt",8259,.txt,text/plain,c9ab266dd8eeb900805cae1c37539145898f8c58dc6ed13c4b76c438e1bac051,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VERICELCORP_08_06_2019-EX-10.10-SUPPLY AGREEMENT.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VERICELCORP_08_06_2019-EX-10.10-SUPPLY AGREEMENT.txt,102024,.txt,text/plain,3301e94eda679d32b0a586b4b8d4ab8fb4e26b83dbc102caeee0199da87da802,null,"{""encoding"": ""ascii"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VerizonAbsLlc_20200123_8-K_EX-10.4_11952335_EX-10.4_Service Agreement.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VerizonAbsLlc_20200123_8-K_EX-10.4_11952335_EX-10.4_Service Agreement.txt,289660,.txt,text/plain,6ed1f77b684b1c6ebbd6fd986c7717015b4ee44b302173ab69c329e272560c47,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VERSOTECHNOLOGIESINC_12_28_2007-EX-99.3-INTELLECTUAL PROPERTY AGREEMENT.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VERSOTECHNOLOGIESINC_12_28_2007-EX-99.3-INTELLECTUAL PROPERTY AGREEMENT.txt,5046,.txt,text/plain,6e8bb4c94c61b71c7b1583aabc6bfce2214f398a43577e48bac526a46a9b5f1f,null,"{""encoding"": ""ascii"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VERTEXENERGYINC_08_14_2014-EX-10.24-OPERATION AND MAINTENANCE AGREEMENT.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VERTEXENERGYINC_08_14_2014-EX-10.24-OPERATION AND MAINTENANCE AGREEMENT.txt,57259,.txt,text/plain,4b2cb71fad30b513054df0fcbe35d333dfb5b0b2267ff0733589427ad5e7327c,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VertexEnergyInc_20200113_8-K_EX-10.1_11943624_EX-10.1_Marketing Agreement.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VertexEnergyInc_20200113_8-K_EX-10.1_11943624_EX-10.1_Marketing Agreement.txt,45076,.txt,text/plain,480cfbb8c3b84fd4e2e8bfb0a218b1b20d5c4634dc99a7defbd89c68f933ee88,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VERTICALNETINC_04_01_2002-EX-10.19-MAINTENANCE AND SUPPORT AGREEMENT.txt,78033,.txt,text/plain,07ea8cb475970f1bf20abd998524a9e0c4a5b808b7699fd71050287f4863e97f,null,"{""encoding"": ""ascii"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VgrabCommunicationsInc_20200129_10-K_EX-10.33_11958828_EX-10.33_Development Agreement.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VgrabCommunicationsInc_20200129_10-K_EX-10.33_11958828_EX-10.33_Development Agreement.txt,14848,.txt,text/plain,7dce71c812ecc7cf1d1b1f366eae70cbd1bebf1c3b3ce3023541cd50577325b2,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VIOLINMEMORYINC_12_12_2012-EX-10.14-SPONSORSHIP AGREEMENT.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VIOLINMEMORYINC_12_12_2012-EX-10.14-SPONSORSHIP AGREEMENT.txt,53775,.txt,text/plain,58b3868a7d14cb5c3eac5ae11359c4781204a5cdef9d293db096d3776de60b33,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,"Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VIRTUALSCOPICS,INC_11_12_2010-EX-10.1-STRATEGIC ALLIANCE AGREEMENT.txt","C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VIRTUALSCOPICS,INC_11_12_2010-EX-10.1-STRATEGIC ALLIANCE AGREEMENT.txt",46060,.txt,text/plain,a9ccfbb7f803224e5c58009f8fd32250cd2cb2502551cea8f6adfb5be1e69309,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VirtuosoSurgicalInc_20191227_1-A_EX1A-6 MAT CTRCT_11933379_EX1A-6 MAT CTRCT_License Agreement.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VirtuosoSurgicalInc_20191227_1-A_EX1A-6 MAT CTRCT_11933379_EX1A-6 MAT CTRCT_License Agreement.txt,35902,.txt,text/plain,f430f627738934e99e4ef645a86b95ed73b39f8c586b3c754a56400783256792,null,"{""encoding"": ""ascii"", ""sample_lines"": 5}",
legal_general_retrieval_eval,"Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VISIUMTECHNOLOGIES,INC_10_20_2004-EX-10.20-DISTRIBUTOR AGREEMENT.txt","C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VISIUMTECHNOLOGIES,INC_10_20_2004-EX-10.20-DISTRIBUTOR AGREEMENT.txt",49784,.txt,text/plain,cec5f04420ae88b3e5efd45a814f83d161cae9765f95a3b06404a81266f85caa,null,"{""encoding"": ""ascii"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VitalibisInc_20180316_8-K_EX-10.2_11100168_EX-10.2_Hosting Agreement.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VitalibisInc_20180316_8-K_EX-10.2_11100168_EX-10.2_Hosting Agreement.txt,46221,.txt,text/plain,7863e8bf7aaff7ae207d0864a7a7066e1b7ad6a309117538ee2db1d9b4137bbb,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
legal_general_retrieval_eval,Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VITAMINSHOPPECOMINC_09_13_1999-EX-10.26-SPONSORSHIP AGREEMENT.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/legal_general_retrieval_eval/corpus/cuad/VITAMINSHOPPECOMINC_09_13_1999-EX-10.26-SPONSORSHIP AGREEMENT.txt,88105,.txt,text/plain,0df2116cdf74ca2842b3ae8fe77864e2bb350d05d9dc1d967485a95833402ad5,null,"{""encoding"": ""ascii"", ""sample_lines"": 5}",
